idUsuari, desviacioEstMostral
298,5.842755577868804
299,5.5119772400734846
300,5.5072764596568335
301,5.319594614620614
302,5.539712638146482
303,6.321248514859719
304,5.3922865756982015
305,7.242781358712856
306,5.980247432125855
307,5.446085897700768
308,5.5287105657901705
309,5.43736324723782
310,5.379933917248201
311,5.3722567467683895
312,6.448236506000904
313,5.4375726449908655
314,5.479944529370219
315,5.781387115255231
316,5.389306027033375
317,5.3965278520438655
318,5.27098730717693
319,5.4729495927849365
320,5.403417184207049
321,5.343826731329884
322,6.425687877102758
323,6.971470496145504
324,5.329826118705743
325,5.362061599510612
326,5.371657197792856
327,5.506606310860055
328,5.302134059857653
329,5.604218862552871
330,6.805933862673339
331,5.321415631725916
332,5.954578241323092
333,5.58204101566246
334,5.365952437543773
335,5.377140652639333
336,5.616200089433223
337,5.625876411515751
338,6.15168830969452
339,6.641164596212173
340,5.626383856922983
341,5.2802964314172165
342,5.2871895262503354
343,5.400192829330771
344,5.990095039035562
345,6.8015722813398
346,5.690108200563091
347,5.294347484995857
348,5.272324345684019
349,5.429970781701836
350,5.5366085180205475
351,5.440583589461857
352,5.619154465063002
353,5.269563019642547
354,6.5840065050602545
355,8.39713540741423
356,5.494418576409799
357,5.3751175845387085
358,5.718817749919128
359,9.046277491702336
360,5.431970552621579
361,5.277116383843825
362,5.284171180681445
363,5.407815279023652
364,5.413131085469185
365,5.276925083051659
366,5.30145839090769
367,5.917316994109716
368,5.328790460312603
369,5.462454683212814
370,5.367909766913813
371,5.546630042650169
372,6.09533774605422
373,5.297161487216416
374,5.704826989177834
375,5.274819986736835
376,5.348947251343033
377,5.848823880863106
378,5.276847136591993
379,5.682997148430646
380,5.687880734308326
381,5.438997184957242
382,5.774858879928351
383,5.699678221447528
384,5.567035900153267
385,5.2827475497366665
386,5.563712597317587
387,6.271421914630084
388,5.6368473062051665
389,5.328371815323068
390,5.391147286511865
391,5.31331801068175
392,5.6989023913955235
393,5.967707117083821
394,5.384078978184934
395,6.705000423337044
396,5.623916898423732
397,5.651108041661399
398,6.424368097199865
399,6.524988472329313
400,6.248086158905055
401,5.543966831276958
402,5.848841986153562
403,5.705257493321098
404,7.114449025245367
405,5.456524156556729
406,5.3302954033390915
407,6.211676777940422
408,5.766142654990189
409,5.480916570281506
410,6.041811805916596
411,5.411193999552967
412,5.947375159771487
413,5.282660046077267
414,5.39661243051554
415,5.2770975851569
416,7.847710925806785
417,5.2819853365446505
418,5.408889211575696
419,6.356789069786848
420,5.846258288079668
421,5.894357691071078
422,5.286904675403158
423,5.419576667410981
424,5.650168678685196
425,5.305309049127622
426,5.387478432526224
427,6.5017724702975315
428,5.416544028988935
429,5.2783307224786435
430,5.312296548404671
431,5.3157853926958225
432,5.615066574548386
433,5.547679057211854
434,8.162344897359445
435,5.4512118453552
436,5.5167743715444
437,7.968058885510051
438,6.0620206123816915
439,5.829295184984703
440,5.694858881871019
441,6.363552174841462
442,5.545965847990944
443,7.190703335776346
444,5.850096979442747
445,5.665278196650457
446,5.313088776990367
447,5.527700464058433
448,6.089699322136695
449,6.369491611331152
450,6.115747560931223
451,5.320024118596208
452,6.434369545302374
453,5.289616019801068
454,5.332007739611275
455,6.5784202556172815
456,5.585490501632529
457,5.416200134376809
458,5.589672625290012
459,6.075924235158461
460,7.2325635752238435
461,6.585112622388033
462,5.33406790087908
463,6.37052866662762
464,5.670496796561527
465,5.341670489685444
466,6.245561737193218
467,5.305428930255751
468,8.440287167581358
469,5.919433036326086
470,5.9447099647373145
471,5.349406077259652
472,7.1359948277179726
473,5.377983651171455
474,5.298611072151997
475,5.301043837827424
476,5.3982132055150185
477,6.020796521870117
478,5.6435443699552374
479,5.808218890271924
480,5.484063325535203
481,7.107256587544632
482,6.445293278890291
483,7.067967276874537
484,6.4099754221434875
485,6.525609880200108
486,5.84906931389985
487,6.649883532678149
488,5.2975186025356304
489,5.3011133016853496
490,5.487601963211007
491,5.762945409185161
492,5.448485545792498
493,6.908405743385181
494,5.542080943590788
495,6.066964551012259
496,5.301205123424174
497,5.864971199674928
498,5.42128880052377
499,5.350358269472897
500,7.780561588746618
501,5.546899889625014
502,6.125557443756296
503,5.953922288923049
504,5.312054653523793
505,5.3158578077902705
506,5.772831427846076
507,6.83812808419573
508,6.339775800028352
509,6.726352342074305
510,5.807014181314993
511,5.473774388232253
512,5.329711187587753
513,5.39933659048827
514,5.606642471335904
515,5.966704096874631
516,6.635024546888433
517,5.350198485282095
518,5.361329009810897
519,5.374652973975392
520,5.450101547097954
521,6.094401712869072
522,5.3216022172129644
523,5.571709664321729
524,7.861893345912947
525,6.181369729765375
526,5.696219737339027
527,5.772508534248762
528,6.726540442211244
529,6.158149933126942
530,5.325907650633773
531,5.352212695086594
532,6.617826898416099
533,5.457161683798125
534,5.911836338143008
535,5.363211925084058
536,5.5841384533856555
537,6.725842118420424
538,5.432942445277731
539,5.391679284714444
540,6.052895288639229
541,6.934774708256059
542,5.473201728878116
543,5.79008902421815
544,5.778307158201049
545,6.790332434201874
546,6.748282237574601
547,5.550874874538147
548,5.3178836466008645
549,5.917738987313153
550,5.5361813405487865
551,5.350238412118171
552,5.459011288269508
553,5.392259252070976
554,5.700535156169093
555,6.361124649131359
556,5.4530848243664165
557,5.382049354938938
558,5.750108941955897
559,5.521186593846975
560,6.4933705034500555
561,6.328614242154447
562,6.637345247988279
563,5.304027124277176
564,6.443628863278893
565,5.803069810248239
566,5.340278807505198
567,5.363520646109827
568,6.842924305571537
569,6.154446607516409
570,5.87513321310453
571,5.45303125960667
572,5.330851321374919
573,6.456807156824799
574,5.2922324794076285
575,5.333233716450893
576,5.300118546115157
577,6.05732276046617
578,5.483288873765262
579,5.385988667370168
580,5.466482191054293
581,5.3388593562430655
582,6.718060105991163
583,5.493939927575025
584,5.357533177483794
585,7.170385641939238
586,5.649604521990398
587,6.105023576819592
588,5.756628766853635
589,6.88456788060023
590,6.280389787013239
591,5.302944626907345
592,6.369807294013294
593,5.398471878591992
594,7.688235382637528
595,5.677070906439157
596,5.3508880037805
597,5.296450306403368
598,5.6151786101573755
599,5.333693733678575
600,5.939294097829406
601,5.684374875360254
602,5.409230416057793
603,5.310786734471632
604,5.481848867118842
605,6.656944379398676
606,6.253240461785678
607,6.1274824284019775
608,5.290374370310425
609,5.426930315828286
610,6.090536800070456
611,5.3311202046737485
612,5.511420368974602
613,5.334086348942123
614,6.517145085616033
615,5.609864913754757
616,8.515491651012326
617,5.29376199454217
618,5.625404271411732
619,6.099480223002669
620,5.4115035769307855
621,6.628635021332716
622,5.294422097738581
623,5.2883341573812235
624,5.384264713499527
625,5.284586012420234
626,5.31236908333027
627,5.463281494012493
628,5.266138349189462
629,5.323349915986942
630,7.953654610731959
631,5.310728855844295
632,5.469564650758608
633,5.345214689847621
634,5.444487826588922
635,5.347277774465053
636,5.640454080885545
637,5.396169917658686
638,5.313272832050393
639,7.82666906744737
640,6.173799826579559
641,5.325795167748069
642,6.898902018093401
643,5.608873750120446
644,5.299682109865344
645,5.357445257820113
646,6.392683477835611
647,6.518460713243664
648,5.512086937340679
649,5.415043013585341
650,7.210236314352572
651,5.361343610293721
652,5.282397900211291
653,7.6987246555435185
654,6.146816886274717
655,5.284724698058461
656,5.285130371144495
657,5.769501950723709
658,5.661508296311441
659,5.281312991502259
660,5.381692226939338
661,5.52597148378177
662,6.521048548419095
663,5.309967301365018
664,8.220958136196833
665,6.755726714790695
666,5.768743193841728
667,5.567605413539895
668,5.264853240683868
669,5.397526990688725
670,5.5268705023077604
671,6.279465381476701
672,7.466181629340788
673,9.5323274039974
674,6.042436931602666
675,5.284522378815631
676,5.969388362602415
677,5.652919542443527
678,5.270747066289482
679,5.764090035585757
680,5.554158674656928
681,7.931157449260149
682,5.274950289209133
683,5.272491185099423
684,5.2927316598756935
685,5.5738689696830335
686,6.5561615521528696
687,6.041857668534777
688,5.366759791672477
689,6.170905581999237
690,5.678093004784157
691,6.656283990710758
692,5.368295456552037
693,5.272845104269101
694,5.608941407247513
695,5.262893696367648
696,5.2967382259332645
697,5.268398748852884
698,6.057546135405724
699,5.359070663651775
700,5.285452123074129
701,5.592126434093094
702,5.3173007358348245
703,7.598330290169669
704,5.280011231077215
705,5.36081248061693
706,5.5054410879935425
707,5.358701320404815
708,5.277279592466496
709,5.5978362072181715
710,5.798059838492532
711,5.281308415621964
712,5.737130761362827
713,5.466420469055788
714,5.5696904730734325
715,5.26289058223915
716,5.257000138173009
717,5.95774835681629
718,5.359188742138615
719,7.554795809297947
720,6.312823852126345
721,5.267458423617999
722,6.407591304740095
723,5.301039583543698
724,5.386502423415394
725,7.765783013488383
726,5.283661177604696
727,5.2681050720801945
728,5.358237786921082
729,5.734839802887549
730,6.643807164408259
731,5.428348295784325
732,5.5149537563877296
733,5.872431196603156
734,7.0407344915328895
735,6.098895583358969
736,5.279409281631352
737,5.484647575437946
738,5.261347824800113
739,5.900528899634162
740,5.896895322922015
741,5.320756484734205
742,5.361496713953646
743,5.927836601974903
744,7.070491820789367
745,5.297266070966308
746,5.33303063169711
747,5.621212310058689
748,5.531671950509201
749,5.301393100797488
750,5.32932848229182
751,5.586659745679807
752,5.53821211624955
753,5.256049730687275
754,5.516164703646062
755,5.489217241385144
756,5.911064570486565
757,5.676238249636926
758,5.2697802447690565
759,6.2548520806250885
760,6.266195416699029
761,5.293613543290682
762,5.8086708351541665
763,5.361209477117873
764,7.234850099687534
765,5.254296088628127
766,5.658258558441897
767,5.289429078393131
768,5.296211792647215
769,6.311106475076391
770,5.292048075761143
771,5.268774505172481
772,5.402810450923379
773,5.312761450228996
774,6.159494650127231
775,5.428884180909921
776,5.613649223738419
777,5.267149165317068
778,6.649676615199125
779,5.299920462378142
780,6.236434086160385
781,5.348531487015194
782,5.7255566680964405
783,5.9827067026316065
784,5.468590032937533
785,5.282809486974792
786,5.894057248125379
787,5.947978492054489
788,5.598883826002373
789,5.966101603815488
790,5.28276788500369
791,5.253197469991279
792,5.399936192616925
793,5.907370373463767
794,5.903315329280963
795,5.3490755216338055
796,5.531863355302873
797,6.907519932110441
798,5.276681748773695
799,6.112248755077134
800,6.3661862985438855
801,5.249877759217514
802,5.545477352073344
803,7.154663032269006
804,6.332434945462413
805,5.260499298892618
806,5.308745755525125
807,6.281297319985927
808,5.290497241493587
809,5.407651057027319
810,5.2444920102226495
811,5.330579780573231
812,5.601143536999225
813,5.246237766547293
814,5.242054082394835
815,5.28921766264028
816,5.244288745785523
817,5.247275425915458
818,5.26944538339717
819,5.582758573389737
820,6.148001769972334
821,5.321878260284996
822,5.581217451569345
823,5.248727930497597
824,6.380836086671481
825,6.096020981734052
826,5.234640330696535
827,5.235268391581079
828,5.509209167859379
829,6.251920156003186
830,5.385027753478757
831,5.489683284130344
832,5.23506810674732
833,5.930951165166432
834,5.285250732631926
835,5.980439255670754
836,5.292453918125174
837,5.561607529957135
838,5.287752532403571
839,5.687750513288979
840,6.185792870126784
841,6.592890538471768
842,6.016106359673209
843,5.258832543744139
844,5.70971699151711
845,5.280613352646277
846,7.897414984979429
847,5.4312558053734215
848,5.416788107989576
849,5.6753358461908805
850,5.260660214118668
851,5.315399960716017
852,5.231566418854212
853,5.270373489715315
854,5.735204579331228
855,5.885014834147513
856,5.247919169279683
857,5.768563258975908
858,6.013479024223488
859,5.381798614014556
860,5.239425567571937
861,5.545816343790621
862,5.240946388899651
863,5.460639358937077
864,8.783305848710693
865,5.238678786183637
866,5.637844857677442
867,5.432507338478804
868,5.22671037492827
869,5.452037917587809
870,5.306347016489711
871,5.2961054653530075
872,6.405011836988727
873,5.830974921503136
874,5.2274502155925635
875,5.246561715370911
876,5.4950016302482085
877,5.886897454392657
878,5.223340078288067
879,5.227245801048357
880,5.220684832986241
881,5.787799640970265
882,5.393802057264412
883,5.68596582297328
884,5.393913107049571
885,5.236374345525488
886,5.3310425106254495
887,5.215223788914523
888,5.795254102919199
889,5.609287734357695
890,5.486317072847259
891,5.517204404040069
892,5.348630390597879
893,5.245956150864556
894,5.518768219818889
895,5.6561018740204005
896,5.374857151977826
897,5.220342896142392
898,5.639713371996042
899,5.636271355444137
900,5.842139440763187
901,5.647738683950519
902,5.329746733721909
903,6.018521302180859
904,5.227495436765313
905,5.853647351299795
906,5.21616549398127
907,5.478355557577963
908,5.314860483492311
909,5.467779581754463
910,5.208934984090853
911,5.399149860424351
912,5.2449054428166555
913,7.5102218909955125
914,5.284114774279317
915,5.232527281133899
916,5.273374729159056
917,5.663339851244144
918,8.350112699899684
919,5.226007863026433
920,5.208435656159071
921,5.2075090904667025
922,5.7179761354986605
923,5.843570931554266
924,5.567256133642264
925,7.020414204652051
926,5.654238529764664
927,5.229319207117284
928,5.21274377208441
929,5.412001247730808
930,5.235863671998616
931,5.533528266185843
932,5.33111248931977
933,5.593875830540025
934,5.207827864243892
935,5.796209903008638
936,5.378347823626981
937,5.517866430536412
938,6.00592377817754
939,5.2681329517961615
940,6.1139670149984235
941,7.204625418407845
942,6.773460417362545
943,5.366068046202636
944,5.2163004711817536
945,5.4304120540289915
946,5.265460505862694
947,5.294135864270665
948,6.983079254892683
949,5.840408017238569
950,5.206237011266018
951,6.534149439523208
952,5.386544025019192
953,5.322588724564214
954,5.212517589182022
955,5.460989877440071
956,5.943812914399596
957,5.241527446633868
958,5.341131842628361
959,5.211620076159091
960,5.483977729206043
961,5.231795477538349
962,5.235103383742357
963,5.794966838952787
964,5.551792292156775
965,5.328416571264276
966,6.351149120735242
967,5.276916550085752
968,5.686149989174899
969,5.198032621172585
970,5.194988308447096
971,6.509153865458292
972,5.247039500824482
973,5.219502508330811
974,5.24199505377753
975,6.891180412261443
976,5.638443403004164
977,5.192871614746077
978,6.525472961080403
979,8.168834312497617
980,5.257655669432225
981,5.962172142277646
982,6.509072299894839
983,5.278709211508835
984,6.179922852122279
985,5.208701702906758
986,7.461634980826943
987,8.338092183150101
988,5.24145723335013
989,5.296160290614877
990,5.337196634374163
991,5.900716103428092
992,6.4259529488313545
993,5.274275099282055
994,5.53309105151626
995,5.936316534724088
996,5.820951420893811
997,5.205785174497211
998,5.236921786341225
999,8.718766159294942
1000,5.2854633750532045
1001,6.451913926004615
1002,5.968350754879122
1003,5.301967460234315
1004,7.461339297368091
1005,5.192123293266498
1006,5.3584330981991135
1007,7.058123592944848
1008,5.275962076210469
1009,5.290359644670469
1010,5.273747057602204
1011,5.228938420117668
1012,5.193837777778672
1013,5.19633156533206
1014,5.71751490748251
1015,6.572824761762052
1016,5.608787792811298
1017,5.320924926179806
1018,5.189433351631677
1019,6.148362975086233
1020,5.208576140254912
1021,6.319061234284213
1022,6.127389137946501
1023,11.014363925532562
1024,6.051993942111318
1025,5.369594773740661
1026,5.202782261167909
1027,5.215437390658997
1028,5.213499304254923
1029,5.369837310612537
1030,5.263158923487793
1031,6.064631411136096
1032,7.223864503978397
1033,5.282092345109313
1034,5.439902472191326
1035,5.471019906655697
1036,5.183942848569395
1037,5.2123194527086785
1038,5.885121076502424
1039,6.107781020327849
1040,5.327263532553749
1041,5.583533050218075
1042,6.0451814415456395
1043,5.803584244019673
1044,6.595261635378275
1045,5.822960198045833
1046,5.594459190688287
1047,6.377140621713509
1048,6.059287907564138
1049,8.900324608550273
1050,5.242532666905219
1051,5.838150125201243
1052,7.425398746558381
1053,5.920537639338839
1054,6.667388317336185
1055,5.200310766736978
1056,5.22604478038839
1057,5.635010400048384
1058,5.20101383446666
1059,5.226872310277009
1060,5.417895974092265
1061,5.732629582604211
1062,5.636434668791466
1063,5.360681721880054
1064,5.184309252996062
1065,5.81518996581088
1066,6.261554827471098
1067,5.201500037806274
1068,5.253829486740243
1069,5.293652707241092
1070,5.273806431187718
1071,5.230665770379367
1072,5.382243068499339
1073,6.695142406551758
1074,5.901957013206092
1075,8.488369811546473
1076,5.3206902760783
1077,6.68780320304746
1078,6.336175109427645
1079,5.3965299948572145
1080,7.685937588148968
1081,5.991238741195878
1082,5.635843829223321
1083,5.370324626253606
1084,7.00640154440223
1085,5.265445982717581
1086,5.307229266451542
1087,5.37103255821594
1088,5.2232222976176885
1089,5.221223824662089
1090,5.762806338864693
1091,5.245692220902424
1092,5.6993392197971815
1093,7.181466552833256
1094,5.598088949711963
1095,5.207207734877875
1096,5.1998553961652805
1097,5.343551788300349
1098,5.328581841572152
1099,5.492777747804668
1100,5.186906638238638
1101,5.211150394516712
1102,5.37505365901581
1103,5.306270463723649
1104,5.3826005992995745
1105,5.182973858949947
1106,5.812365681140611
1107,5.2238130043051925
1108,5.312826104372384
1109,5.964846791638818
1110,5.197299660623925
1111,5.927756575896077
1112,5.2754285134080545
1113,5.184253308305764
1114,5.539173151669291
1115,6.2986307477431
1116,5.242104079273991
1117,5.509586206907076
1118,5.179970279290023
1119,5.314613124744149
1120,5.635091327129812
1121,5.185999738189488
1122,5.517742361641124
1123,5.200270303846073
1124,5.767826267803955
1125,5.173058240861995
1126,6.608821104114141
1127,5.617888371440274
1128,6.369600970875227
1129,6.469989967483946
1130,5.191575968446633
1131,7.788854729649375
1132,5.45195253258788
1133,5.356829651042269
1134,5.880802591792327
1135,6.780089088085927
1136,5.282262197470359
1137,5.264529081529795
1138,5.303476602597576
1139,5.40382321361587
1140,5.970066585266943
1141,5.9723691313431
1142,5.198328725394273
1143,5.512631802822201
1144,6.038797968278334
1145,6.440479119300286
1146,5.30837433704771
1147,5.216128798539182
1148,5.2214874559252955
1149,5.203578588296943
1150,5.61265943794045
1151,5.261514421155202
1152,5.463582074287596
1153,5.84139315529008
1154,5.290515459712354
1155,5.485381698503691
1156,5.847859120207768
1157,5.199151659410789
1158,5.169841483177044
1159,5.23359991435662
1160,5.59197568561156
1161,5.71743067290914
1162,5.42398106416145
1163,5.665892224427164
1164,5.573547432753352
1165,5.2548577891307575
1166,6.1829996402346135
1167,5.65104316545275
1168,5.594203286002735
1169,5.20359987790864
1170,5.23494141100897
1171,5.1849616298573675
1172,5.532516750005292
1173,5.16707816642903
1174,5.205040953848198
1175,5.304395739341969
1176,6.230358828866753
1177,5.419813383246479
1178,6.777168731828404
1179,7.111750342849431
1180,5.724534268687923
1181,5.175050116997155
1182,5.525438154052532
1183,5.1613045716656005
1184,5.1627939263124665
1185,5.225238339990636
1186,5.496477889906409
1187,9.193821735825848
1188,5.5864619207684685
1189,5.539779760870335
1190,6.504990989369645
1191,5.211959594365509
1192,5.440918681307249
1193,5.720017729525677
1194,5.435341097348122
1195,5.224078258635279
1196,5.40857835022968
1197,5.365797401974662
1198,5.361120306896223
1199,5.16685241581304
1200,6.240181739875505
1201,5.537573360300439
1202,5.340782503125836
1203,7.601614936467616
1204,6.157220871571571
1205,5.294129233969288
1206,5.187179023593234
1207,6.111244166163948
1208,5.950977912508878
1209,5.181014497174788
1210,7.062847682342108
1211,5.201321727706646
1212,5.212692861453939
1213,5.955596008391586
1214,5.40707285228946
1215,5.702183439806496
1216,5.531941062334197
1217,5.89323475661824
1218,5.2652511730821185
1219,5.216207379977312
1220,5.1734688193272955
1221,5.902899205199012
1222,5.341928946413971
1223,5.1750942297962395
1224,5.857332881697472
1225,6.125550244315775
1226,5.7485055966952645
1227,5.361671164403991
1228,5.38911422415919
1229,5.329870227854176
1230,5.236505606307212
1231,5.24567071145828
1232,5.17226586254535
1233,5.205645054932336
1234,5.176667669679134
1235,5.200838017818221
1236,5.600877013328259
1237,6.110921447566842
1238,5.344428772215545
1239,6.082239075725967
1240,5.194033984705403
1241,5.226782309973966
1242,5.180536370056863
1243,5.173870152730442
1244,5.4588865650742475
1245,6.26183885135626
1246,5.21342348710623
1247,6.390328244825638
1248,6.868488216229616
1249,5.18631500762038
1250,5.519560077059028
1251,5.268897067055947
1252,6.270819380524946
1253,5.424056759805948
1254,5.173458075315506
1255,6.853950477954713
1256,6.296670039227944
1257,5.300801313968453
1258,5.215105930198431
1259,5.896812120356805
1260,6.178798913069167
1261,5.163960898143264
1262,5.222832119954786
1263,6.356080748706414
1264,5.227829661725183
1265,5.227722840060381
1266,5.356352968630133
1267,5.182793661988462
1268,5.279163607536715
1269,6.435008250311129
1270,5.296685763960189
1271,7.76011639248262
1272,5.179304598763622
1273,5.176251231930535
1274,5.173473037584443
1275,5.727887649906146
1276,6.836346779772411
1277,5.788014376400491
1278,6.36063615981089
1279,5.322641686603178
1280,8.672815866923562
1281,5.224819234765801
1282,7.573088129350661
1283,6.049355647763958
1284,6.128990083914554
1285,5.168341857159859
1286,5.215847164075344
1287,6.5890603802133905
1288,6.184209966734255
1289,6.47782883693218
1290,5.170494281491239
1291,6.159598829015401
1292,10.361795346827186
1293,5.595779040650249
1294,5.353049884537902
1295,5.585590048838149
1296,5.19897687202063
1297,5.182818495759702
1298,5.620884408614331
1299,5.6830866683957035
1300,5.182442349085844
1301,6.840218941086892
1302,5.206110937367805
1303,5.1818408226562624
1304,5.628412381404938
1305,5.59514044128268
1306,5.198337609128562
1307,5.168866707474218
1308,5.4878669299287
1309,5.540123801954034
1310,5.199471303286315
1311,6.23556192752619
1312,5.25444610456776
1313,5.180391320284139
1314,5.508019286543874
1315,5.2883342926360015
1316,6.342187444278483
1317,5.304544898642829
1318,5.203979434600449
1319,6.016014229460867
1320,5.311880792882839
1321,6.956788125078402
1322,6.685675165462987
1323,5.190958214600643
1324,5.364988487332949
1325,5.49222702517368
1326,5.320363635286753
1327,5.437519323420622
1328,5.38121281054676
1329,5.206583506025853
1330,5.196417801719205
1331,5.263136562711897
1332,5.287421457605141
1333,5.239288044500336
1334,6.540655916667102
1335,5.309242423061098
1336,5.33708222858624
1337,5.280753010057233
1338,5.857183811792839
1339,6.144781438862341
1340,5.9396459775404065
1341,5.273459748380592
1342,5.171041027286573
1343,5.1710859008856636
1344,6.234699542599526
1345,5.210604930925577
1346,5.2514783317244245
1347,5.200166296058547
