1,5.241450102487529814549130228
2,5.625198323851139636620786922
3,5.446615597124573697591826238
4,5.276748311227700974116654962
5,5.303523145942894387863706962
6,4.976487835085301944095121215
7,5.611363966559397516126359911
8,4.968087024869222167344686500
9,5.202460146116647417662922151
10,5.184173764303353109064677005
11,4.945767255205905681553497954
12,4.841930023965745763171133194
13,5.137715726400085050205107941
14,5.136072455534082707566004032
15,5.123440413055763075676404342
16,5.028623893176188694581441312
17,4.438634441643278321596251219
18,4.992498371943655214965417849
19,5.047433533960804551439552519
20,5.161077729153085883164041736
21,4.941850320153921919905682975
22,5.146027123920835036174223252
23,5.164065191962084087457909278
24,5.257618022577081303137344996
25,5.091234927682894043013312313
26,4.890316042986509298220679793
27,4.734497432432285853891186131
28,5.074270584990454769698224496
29,4.954201914554077965623142863
30,4.995831019171899692087135681
31,5.028469368005834753666885994
32,4.621120520298010200928277636
33,5.294394874930792284251667064
34,5.058910466134688536015521678
35,4.756533591043311652118593261
36,4.515450128456054862807188049
37,5.234092853043629255296017892
38,5.026116685158179990076141404
39,4.898293085014903919371323291
40,5.097481672280299203798655547
41,5.521427785341361998613839838
42,4.982474513556537486095378309
43,5.316132507624101406965035869
44,5.325682176453568599069123097
45,4.922691080375455769651215211
46,5.163313548695399357508961461
47,5.058100865064408746824475761
48,4.984174553855781057535867318
49,4.744407545845509217043360950
50,4.412422995534413785865645100
51,5.413196426140288895915874742
52,5.193722829762070908998253602
53,4.942138102693670742321591141
54,4.994764758258645489924676926
55,5.262633861578423751995046919
56,4.897262669043136449462432998
57,5.440636385076962928229302648
58,5.080798252964355875341902886
59,4.971497889568596092419017380
60,5.463657875713839228269209358
61,4.833044901889060888124239788
62,4.716318794444443783158845650
63,5.201274333633132421872347083
64,5.201810176504582112857812710
65,5.186737589669750551340687992
66,4.771914226504196826685633992
67,5.248459084821250169770959194
68,4.762999622394564750761879614
69,4.848847472879580397583348478
70,4.821989694664891614442487473
71,5.812302388728023007105871729
72,4.611567701870399476825520450
73,5.226091634336471996344122830
74,5.056632732527482619102799523
75,5.469306826408328086159494598
76,4.841656692988965829638658888
77,5.160603056531924446461987435
78,4.962682606458039819107468167
79,5.309661031471213220319775586
80,5.506485040786030709421056471
81,5.351952077007197698995224800
82,5.130527654668911934489659417
83,5.105266353364691610002455986
84,5.146074332414698424776290519
85,5.311104833969035906044496023
86,5.190650177776089688532143882
87,4.822748016164910051114305602
88,4.781467276530640353427003827
89,4.966432538730108653537502717
90,5.329265510156715968531748022
91,5.165222405131123190489811968
92,5.158562428215691766392545914
93,4.735973632432952047137733832
94,5.191223116166735652194000410
95,5.202436233675934003431069049
96,4.895066863843328645119546483
97,5.091696605336206245389281450
98,5.366796468138321515291364204
99,5.232123048826858104785803959
100,5.327545256807081250274134130
